asin,title,price,image_url,product_url
"B0H5JJN222","Laptop Stand for Table, Premium Adjustable Laptop Stand Metal with 360° Rotating Base, Ergonomic Foldable Portable Laptop Holder for Desk, Compatible with All Laptops (Wide Compatibility)","₹ 1,550","https://m.media-amazon.com/images/I/61uXPStGVYL._SL1500_.jpg","https://www.amazon.in/dp/B0H5JJN222"
"B084Q1YZMF","G-CHARGE Single Side High Density Self Adhesive Foam Seal Tape, Weather Stripping Doors and Window Insulation Soundproofing, (12mm x 6mm x 5 Meter)","₹ 159","https://m.media-amazon.com/images/I/61kzOrGzuqL._SL1500_.jpg","https://www.amazon.in/dp/B084Q1YZMF"
"B08YQK9NQZ","Curaze Digital Food Weight Machine For Kitchen up to 10 kg Capacity -Accurate Kitchen Weighing Scale For Home Baking, Cooking &amp; Fitness with Touch Button Tare Function, Ideal For Food Measuring","₹ 1,399","https://m.media-amazon.com/images/I/618noW4BLZL._SL1500_.jpg","https://www.amazon.in/dp/B08YQK9NQZ"
"B0GRBCKNBY","Dyazo 14-14.1 Inch Laptop Sleeve/Cover with Handle &amp; Two Front Accessories Pockets | Compatible for MacBook, Dell, Lenovo, Asus, Acer, HP, Samsung, Surface Pro &amp; All Other Notebooks (Grey)","₹ 299","https://m.media-amazon.com/images/I/712IxxYuj6L._SL1500_.jpg","https://www.amazon.in/dp/B0GRBCKNBY"
"B0FKMKZLBJ","Door Mat for Home Entrance | Anti-Slip Door Mat for Main Door | Waterproof Dust Control Doormat for Indoor Outdoor | Brown Large Door Mat for Home Bathroom","₹ 897","https://m.media-amazon.com/images/I/61zU+uTH7dL._SL1080_.jpg","https://www.amazon.in/dp/B0FKMKZLBJ"
"B0F5HYF2WJ","THE SR Brand 3-Compartment Lunch Box for Office Men and Lunch Box for Kids, Portable Double-Layer Lunch Box with Cutlery and Lid,Microwave Safe Lunch Boxes (Pack of 1,Multicolor, Plastic), 1400 Ml","₹ 147","https://m.media-amazon.com/images/I/31E3qZzHKjL.jpg","https://www.amazon.in/dp/B0F5HYF2WJ"
"B0H2W7B82G","BMD Technologies Platform Weighing Scale, 150kg Capacity, 20g Accuracy, Heavy Duty Stainless Steel Pan, Mild Steel Body with Stainless Steel Pan Industrial Model (PAN SIZE-350 x 350 mm)","₹ 5,999","https://m.media-amazon.com/images/I/71rcOuMOdKL._SL1500_.jpg","https://www.amazon.in/dp/B0H2W7B82G"
"B0GZN4N1NC","BonKaso 360° Rotating Metal Laptop Stand, Height &amp; Angle Adjustable, Foldable Design, Carbon Steel Build, Ventilated Cooling, Supports Up to 5kg, Compatible with Laptops &amp; MacBook (Up to 17.3&#34;) - Grey","₹ 999","https://m.media-amazon.com/images/I/61jvcV9iMML._SL1500_.jpg","https://www.amazon.in/dp/B0GZN4N1NC"
"B0H45N1D2D","Misamo Enterprise Stainless Steel Lunch Box for Kids &amp; Adults, 3 Compartment Lunch Box, Leak Resistant Food Grade Tiffin Box with Spoon &amp; Fork, BPA Free (Blue)","₹ 449","https://m.media-amazon.com/images/I/61WcACAX5RL._SL1254_.jpg","https://www.amazon.in/dp/B0H45N1D2D"
"B0GPH37X28","Combo- 4-Piece Airtight Kitchen Masala Box Set with Tray &amp; 4-in-1 Airtight Storage Container | Transparent Spice Containers with Rack &amp; Dry Storage Jar","₹ 399","https://m.media-amazon.com/images/I/51YrihHPsFL._SL1024_.jpg","https://www.amazon.in/dp/B0GPH37X28"
"B078Y4LH9Z","GIZGA Shock-Proof Carbon Fibre, Soft Fabric, Mesh Pocket Carrying Case for Headphones, Multi-Purpose Pocket Storage Travel Organize, Pen Drives, SD Cards- Black","₹ 138","https://m.media-amazon.com/images/I/81bFc0LvMeL._SL1500_.jpg","https://www.amazon.in/dp/B078Y4LH9Z"
"B0F5WF277Z","UB UNITY BRAND Crack Seal Glue 300gm with Brush Transparent Waterproof Resin Epoxy for Roof Leakage Crack Seal Agent Roof Water Leakage Solution Water Proof Glue for Waterproofing (300 GM / 1 PACK)","₹ 299","https://m.media-amazon.com/images/I/61zUmh22heL._SL1024_.jpg","https://www.amazon.in/dp/B0F5WF277Z"
"B0H3VR91XV","Hungry Lunch Box with Water Bottle | Leakproof 3 Compartment Tiffin Box with Spoon, Fork &amp; Sauce Container | BPA Free Food Grade Plastic | Microwave &amp; Dishwasher Safe Lunch Box for School (Peach)","₹ 229","https://m.media-amazon.com/images/I/61jtxo9S3aL._SL1179_.jpg","https://www.amazon.in/dp/B0H3VR91XV"
"B07DR3Q1DJ","SECUREMENT® (Size-16 x 12) Tamper Proof Polybags Bags/Pouches/Cover 55 Micron for Shipping/Packing [Pack of &gt;50 Pcs. &gt;&gt;with Pod)","₹ 368","https://m.media-amazon.com/images/I/61zzcl96nWL._SL1319_.jpg","https://www.amazon.in/dp/B07DR3Q1DJ"
